Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original,Main_Genre,Mapped_Genre_ID,Mapped_Type_ID
"""Chosen""",tv,"Crime, Drama",2018,8.3,False,Crime,29,1.0
"""Rita""",tv,Documentary,2018,6.6,False,Documentary,34,1.0
"""Der Tatortreiniger""",tv,"Adventure, Documentary",2018,7.4,False,Adventure,8,1.0
"""Justin Time""",tv,"Crime, Thriller",2018,6.8,False,Crime,29,1.0
"""Teenage Mutant Ninja Turtles""",tv,Comedy,2018,6.5,False,Comedy,23,1.0
"""Mia and Me""",tv,"Drama, Thriller",2018,6.7,False,Drama,35,1.0
"""Man Down""",tv,Family,2018,7.4,False,Family,37,1.0
"""nan""",tv,"Action, Adventure, Animation",2018,5.9,False,Action,1,1.0
"""Al Kabeer""",tv,"Action, Adventure, Animation",2018,8.3,False,Action,1,1.0
"""Woman""",tv,"Action, Animation, Comedy",2018,7.5,False,Action,1,1.0
"""Hormones""",tv,"Crime, Drama",2019,6.3,False,Crime,29,1.0
"""Hubert ohne Staller""",tv,Drama,2015,6.2,False,Drama,35,1.0
"""The Flying Publicist""",tv,"Comedy, Horror, Talk-Show",2018,7.7,False,Comedy,23,1.0
"""Love""",tv,"Comedy, Drama",2018,8.2,False,Comedy,23,1.0
"""I Hear Your Voice""",tv,"Drama, Mystery, Thriller",2020,7.6,False,Drama,35,1.0
"""Mashiny skazki""",tv,"Drama, Sci-Fi",2018,7.1,False,Drama,35,1.0
"""The Solitary Gourmet""",tv,Drama,2018,6.7,False,Drama,35,1.0
"""Gogglebox""",tv,"Crime, Drama, History",2020,7.3,False,Crime,29,1.0
"""Shtisel""",tv,"Biography, Crime, Drama",2019,8.8,False,Biography,16,1.0
"""Fist of the North Star""",tv,"Comedy, Drama, Romance",2019,8.2,False,Comedy,23,1.0
"""Kochira Katsushika-ku Kameari Koen Mae Hashutsujo""",tv,"Comedy, Crime, Drama",2019,7.9,False,Comedy,23,1.0
"""Death Comes to Pemberley""",tv,"Adventure, Animation, Comedy",2014,6.0,False,Adventure,8,1.0
"""Nana""",tv,Romance,2018,6.5,False,Romance,73,1.0
"""Outlander""",tv,"Game-Show, Reality-TV",2011,7.7,False,Game-Show,42,1.0
"""Two Fathers""",tv,"Drama, History, Romance",2018,8.1,False,Drama,35,1.0
"""Khawatir""",tv,Documentary,2018,6.5,False,Documentary,34,1.0
"""nan""",tv,"Documentary, Mystery, Reality-TV",2018,5.2,False,Documentary,34,1.0
"""Gintama""",tv,"Comedy, Drama, Sci-Fi",2019,7.1,False,Comedy,23,1.0
"""Les Aventures de Petit Ours brun""",tv,"Drama, Horror, Sci-Fi",2019,6.0,False,Drama,35,1.0
"""Om Nom Stories""",tv,Documentary,2020,7.0,False,Documentary,34,1.0
"""PAW Patrol""",tv,Comedy,2016,7.5,False,Comedy,23,1.0
"""The Master's Sun""",tv,"Crime, Drama, Thriller",2018,7.1,False,Crime,29,1.0
"""Good Doctor""",tv,"Animation, Comedy, Family",2014,6.8,False,Animation,12,1.0
"""Jack Irish""",tv,"Comedy, Reality-TV",2018,7.2,False,Comedy,23,1.0
"""The Madness""",tv,Reality-TV,2018,7.4,False,Reality-TV,72,1.0
"""Adoration""",tv,"Crime, Drama, Thriller",2018,6.8,False,Crime,29,1.0
"""Talentless TAKANO""",tv,"Action, Comedy, History",2018,7.8,False,Action,1,1.0
"""ATRI: My Dear Moments""",tv,Documentary,2018,5.2,False,Documentary,34,1.0
"""The Helicopter Heist""",tv,Crime,2018,7.3,False,Crime,29,1.0
"""Dandadan""",tv,Drama,2016,5.7,False,Drama,35,1.0
"""Life in Colour""",tv,Family,2016,7.4,False,Family,37,1.0
"""Kill Me Love Me""",tv,Crime,2016,7.0,False,Crime,29,1.0
"""BoJack Horseman""",tv,Drama,2018,7.0,False,Drama,35,1.0
"""Babylon""",tv,"Animation, Family",2018,7.1,False,Animation,12,1.0
"""Lavender Fields""",tv,"Drama, Mystery, Thriller",2019,6.3,False,Drama,35,1.0
"""The Walking Dead: Daryl Dixon""",tv,"Action, Animation, Comedy",2018,6.8,False,Action,1,1.0
"""Ranma ½""",tv,"Crime, Thriller",2018,6.4,False,Crime,29,1.0
"""Supergirl""",tv,"Crime, Documentary",2017,5.4,False,Crime,29,1.0
"""Tower of God""",tv,"Drama, Romance, Sci-Fi",2019,6.3,False,Drama,35,1.0
"""Dragon Ball Daima""",tv,"Drama, Fantasy, Romance",2018,5.1,False,Drama,35,1.0
"""Lockwood & Co.""",tv,Animation,2013,8.4,False,Animation,12,1.0
"""Wednesday""",tv,Romance,2018,7.2,False,Romance,73,1.0
"""MF Ghost""",tv,"Drama, Fantasy, Horror",2019,6.7,False,Drama,35,1.0
"""Sailor Moon Crystal""",tv,Drama,2018,6.4,False,Drama,35,1.0
"""Food Wars: Shokugeki no Soma""",tv,"Adventure, Animation, Comedy",2014,7.7,False,Adventure,8,1.0
"""Go Go Squid 2: DT, Appledog's Time""",tv,"Documentary, Sport",2018,7.4,False,Documentary,34,1.0
"""The Dangers in My Heart""",tv,Documentary,2018,6.7,False,Documentary,34,1.0
"""Haikyu!!""",tv,"Comedy, Talk-Show",2018,8.5,False,Comedy,23,1.0
"""2.5 Dimensional Seduction""",tv,"Comedy, Drama, Family",2018,6.9,False,Comedy,23,1.0
"""Great Pretender""",tv,"Drama, Thriller",2018,7.5,False,Drama,35,1.0
"""Tomb Raider: The Legend of Lara Croft""",tv,"Drama, Fantasy, Romance",2018,7.5,False,Drama,35,1.0
"""Mr. Plankton""",tv,"Animation, Fantasy",2019,6.6,False,Animation,12,1.0
"""Assasination Classroom""",tv,"Action, Drama",2018,7.0,False,Action,1,1.0
"""Shangri-La Frontier""",tv,"Drama, Romance",2018,7.1,False,Drama,35,1.0
"""As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World""",tv,Reality-TV,2018,8.3,False,Reality-TV,72,1.0
"""Fairy Tail: 100 Years Quest""",tv,"Documentary, Sport",2018,6.3,False,Documentary,34,1.0
"""Karakai Jouzu no Takagi-san""",tv,"Comedy, Romance",2018,7.2,False,Comedy,23,1.0
"""Copenhagen Cowboy""",tv,"Drama, Sport",2018,7.6,False,Drama,35,1.0
"""Jentry Chau vs. The Underworld""",tv,"Action, Adventure, Comedy",2024,7.2,False,Action,1,1.0
"""Scissor Seven""",tv,"Adventure, Animation, Drama",2018,8.6,False,Adventure,8,1.0
"""That Time I Got Reincarnated as a Slime""",tv,"Comedy, Romance",2018,6.1,False,Comedy,23,1.0
"""My Heroic Husband""",tv,"Drama, Mystery, Thriller",2018,7.2,False,Drama,35,1.0
"""From""",tv,Reality-TV,2018,7.0,False,Reality-TV,72,1.0
"""The Irregular at Magic High School""",tv,Drama,2018,7.4,False,Drama,35,1.0
"""No Longer Allowed in Another World""",tv,"Action, Thriller",2018,6.2,False,Action,1,1.0
"""Blue Lock""",tv,"Crime, Documentary",2018,6.8,False,Crime,29,1.0
"""The End of the F***ing World""",tv,"Comedy, Drama, Family",2019,6.1,False,Comedy,23,1.0
"""Mighty MonsterWheelies""",tv,"Drama, Thriller",2018,6.8,False,Drama,35,1.0
"""The Imperial Coroner""",tv,Reality-TV,2018,4.0,False,Reality-TV,72,1.0
"""When Will Ayumu Make His Move?""",tv,"Comedy, Family",2018,6.2,False,Comedy,23,1.0
"""nan""",tv,"Drama, Mystery, Thriller",2018,7.3,False,Drama,35,1.0
"""The Diplomat""",tv,"Action, Adventure, Animation",2017,7.6,False,Action,1,1.0
"""nan""",tv,"Biography, Drama, Musical",2017,7.7,False,Biography,16,1.0
"""nan""",tv,"Animation, Drama, Fantasy",2018,8.0,False,Animation,12,1.0
"""Arifureta: From Commonplace to World's Strongest""",tv,"Drama, Family, Fantasy",2018,6.8,False,Drama,35,1.0
"""Black Pean""",tv,Comedy,2018,6.5,False,Comedy,23,1.0
"""Such a Close Traitor""",tv,"Crime, Drama, Thriller",2018,6.7,False,Crime,29,1.0
"""Bad Education""",tv,"Drama, Sci-Fi",2019,6.7,False,Drama,35,1.0
"""Upper Middle Bogan""",tv,"Crime, Drama, Romance",2018,7.0,False,Crime,29,1.0
"""A Virtuous Business""",tv,"Drama, Romance, Sport",2019,7.7,False,Drama,35,1.0
"""Ragnarok""",tv,Comedy,2018,6.7,False,Comedy,23,1.0
"""Ancient Apocalypse""",tv,"Animation, Drama, Romance",2018,7.8,False,Animation,12,1.0
"""Culinary Class Wars""",tv,"Comedy, Romance",2016,8.2,False,Comedy,23,1.0
"""nan""",tv,"Adventure, Animation, Fantasy",2018,6.8,False,Adventure,8,1.0
"""The Apothecary Diaries""",tv,"Music, Reality-TV",2018,7.1,False,Music,60,1.0
"""Beauty and Mr. Romantic""",tv,"Animation, Short",2018,6.8,False,Animation,12,1.0
"""Red Cat Ramen""",tv,Documentary,2018,7.6,False,Documentary,34,1.0
"""I Am a Killer""",tv,"Drama, Sport",2020,7.6,False,Drama,35,1.0
"""Love Next Door""",tv,Documentary,2018,7.5,False,Documentary,34,1.0
"""S.W.A.T.""",tv,Comedy,2017,7.6,False,Comedy,23,1.0
"""Million Dollar Decorators""",tv,"Action, Adventure, Animation",2019,7.8,False,Action,1,1.0
"""The 8 Show""",tv,"Action, Adventure, Animation",2019,8.2,False,Action,1,1.0
"""My Hero Academia""",tv,"Action, Adventure, Animation",2019,8.2,False,Action,1,1.0
"""Frankly Speaking""",tv,"Action, Animation, Sci-Fi",2019,5.9,False,Action,1,1.0
"""Neumatt""",tv,Musical,2018,6.0,False,Musical,61,1.0
"""Love, Death & Robots""",tv,"Documentary, War",2018,8.2,False,Documentary,34,1.0
"""Inside West Coast Customs""",tv,"Animation, Comedy, Romance",2019,8.5,False,Animation,12,1.0
"""Chiquititas""",tv,"Adventure, Drama, Fantasy",2020,6.0,False,Adventure,8,1.0
"""No Good Deed""",tv,"Comedy, Drama",2019,7.5,False,Comedy,23,1.0
"""Hellbound""",tv,"Drama, Romance",2018,7.2,False,Drama,35,1.0
"""The Chosen""",tv,"Animation, Sci-Fi",2018,6.4,False,Animation,12,1.0
"""The Real Housewives of Salt Lake City""",tv,Drama,2018,6.4,False,Drama,35,1.0
"""The Mess You Leave Behind""",tv,"Action, Crime, Drama",2018,8.1,False,Action,1,1.0
"""Boruto: Naruto Next Generations""",tv,"Horror, Reality-TV",2018,4.7,False,Horror,50,1.0
"""The Cage""",tv,"Adventure, Animation, Comedy",2018,6.5,False,Adventure,8,1.0
"""Comedy Revenge""",tv,"Crime, Drama",2018,7.3,False,Crime,29,1.0
"""Busted!""",tv,"Action, Drama, Thriller",2018,7.0,False,Action,1,1.0
"""The Girl I Like Forgot Her Glasses""",tv,"Adventure, Drama, Fantasy",2018,6.8,False,Adventure,8,1.0
"""Missing: The Other Side""",tv,"Animation, Drama, Sport",2018,7.4,False,Animation,12,1.0
"""Evil""",tv,"Crime, Drama, Fantasy",2018,6.8,False,Crime,29,1.0
"""Natsume's Book of Friends""",tv,"Comedy, Romance",2018,7.1,False,Comedy,23,1.0
"""Seirei Gensouki: Spirit Chronicles""",tv,"Animation, Comedy, Fantasy",2018,5.5,False,Animation,12,1.0
"""One Hundred Years of Solitude""",tv,Documentary,2018,5.3,False,Documentary,34,1.0
"""TASUKETSU -Fate of the Majority-""",tv,"Animation, Family",2018,5.5,False,Animation,12,1.0
"""Blue Box""",tv,"Action, Adventure, Comedy",2019,6.7,False,Action,1,1.0
"""Plus-Sized Elf""",tv,"Comedy, News, Talk-Show",2018,8.3,False,Comedy,23,1.0
"""Kakegurui""",tv,Comedy,2018,6.2,False,Comedy,23,1.0
"""The Future Diary""",tv,"Documentary, History, Reality-TV",2018,8.0,False,Documentary,34,1.0
"""Young Sheldon""",tv,"Adventure, Drama, Fantasy",2018,8.0,False,Adventure,8,1.0
"""Single's Inferno""",tv,"Drama, Romance, Sci-Fi",2018,7.7,False,Drama,35,1.0
"""Misaeng""",tv,"Crime, Drama, Fantasy",2018,7.6,False,Crime,29,1.0
"""Taxi Driver""",tv,"Biography, Documentary",2018,5.5,False,Biography,16,1.0
"""The Innocent""",tv,"Drama, Horror, Mystery",2022,7.0,False,Drama,35,1.0
"""Alchemy of Souls""",tv,"Documentary, Family",2018,8.1,False,Documentary,34,1.0
"""In Another World with My Smartphone""",tv,"Animation, Comedy, Family",2018,7.8,False,Animation,12,1.0
"""Light of My Lion""",tv,Drama,2018,6.8,False,Drama,35,1.0
"""The Uncanny Counter""",tv,"Action, Adventure, Animation",2018,6.7,False,Action,1,1.0
"""I Am Not Okay with This""",tv,Documentary,2019,9.2,False,Documentary,34,1.0
"""Fate: The Winx Saga""",tv,"Animation, Family, Short",1988,5.6,False,Animation,12,1.0
"""Man vs. Bee""",tv,"Drama, Music",2019,7.2,False,Drama,35,1.0
"""Dumas""",tv,"Drama, War",2018,7.5,False,Drama,35,1.0
"""Snowpiercer""",tv,"Drama, Romance",2018,7.6,False,Drama,35,1.0
"""nan""",tv,"Animation, Drama, Music",2019,7.8,False,Animation,12,1.0
"""Pluto""",tv,"Music, Reality-TV",2019,7.5,False,Music,60,1.0
"""Emily in Paris""",tv,"Action, Crime, Drama",2018,6.9,False,Action,1,1.0
"""Cells at Work!""",tv,Drama,2018,7.1,False,Drama,35,1.0
"""Manifest""",tv,"Comedy, Family",2018,6.1,False,Comedy,23,1.0
"""The Seven Deadly Sins: Four Knights of the Apocalypse""",tv,"Crime, Drama, Thriller",2019,6.5,False,Crime,29,1.0
"""Yakuza Fiancé: Raise wa Tanin ga Ii""",tv,"Action, Adventure, Animation",2018,7.6,False,Action,1,1.0
"""Sex/Life""",tv,Comedy,2018,6.0,False,Comedy,23,1.0
"""Rise of Empires: Ottoman""",tv,"Action, Adventure, Animation",2004,8.7,False,Action,1,1.0
"""Chucky""",tv,"Game-Show, Reality-TV",2018,7.6,False,Game-Show,42,1.0
"""Black Doves""",tv,"Comedy, Drama, Romance",2015,6.5,False,Comedy,23,1.0
"""nan""",tv,"Action, Crime, Drama",2017,7.2,False,Action,1,1.0
"""The Mothers of Penguins""",tv,Sport,2018,7.3,False,Sport,90,1.0
"""nan""",tv,"Drama, Mystery",2018,8.5,False,Drama,35,1.0
"""Peaky Blinders""",tv,"Drama, Sci-Fi",2018,7.3,False,Drama,35,1.0
"""The Legend of Nang Nak""",tv,Comedy,2018,7.7,False,Comedy,23,1.0
"""The Andy Warhol Diaries""",tv,"Biography, Music",2018,7.6,False,Biography,16,1.0
"""The Believers""",tv,"Action, Adventure, Comedy",2021,6.7,False,Action,1,1.0
"""nan""",tv,"Animation, Comedy, Family",2015,8.2,False,Animation,12,1.0
"""Wolfblood""",tv,Reality-TV,2018,6.1,False,Reality-TV,72,1.0
"""The Thundermans""",tv,"Action, Animation, Crime",2018,6.1,False,Action,1,1.0
"""The Tailor""",tv,"Drama, Mystery, Sci-Fi",2019,7.1,False,Drama,35,1.0
"""Quality Assurance in Another World""",tv,"Crime, Documentary",2018,7.3,False,Crime,29,1.0
"""The Sandman""",tv,"Animation, Comedy, Family",2019,8.2,False,Animation,12,1.0
"""The Double""",tv,"Animation, Comedy, Drama",2019,7.6,False,Animation,12,1.0
"""The Elusive Samurai""",tv,"Drama, History, War",2018,8.5,False,Drama,35,1.0
"""Sword Art Online Alternative: Gun Gale Online""",tv,Reality-TV,2018,7.7,False,Reality-TV,72,1.0
"""Oshi No Ko""",tv,"Documentary, Sport",2018,8.1,False,Documentary,34,1.0
"""Ron Kamonohashi's Forbidden Deductions""",tv,"Adventure, Comedy, Drama",2020,7.5,False,Adventure,8,1.0
"""The Night Agent""",tv,"Comedy, Drama, Mystery",2019,7.7,False,Comedy,23,1.0
"""Orb: On the Movements of the Earth""",tv,"Action, Crime, Drama",2020,8.0,False,Action,1,1.0
"""Alya Sometimes Hides Her Feelings in Russian""",tv,Documentary,2018,6.7,False,Documentary,34,1.0
"""Surviving Summer""",tv,Reality-TV,2019,6.6,False,Reality-TV,72,1.0
"""Dahlia in Bloom: Crafting a Fresh Start with Magical Tools""",tv,"Comedy, Drama, Romance",2019,8.0,False,Comedy,23,1.0
"""Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells""",tv,"Crime, Documentary",2018,6.8,False,Crime,29,1.0
"""Delico's Nursery""",tv,Comedy,2015,7.5,False,Comedy,23,1.0
"""Twilight Out of Focus""",tv,"Crime, Documentary, Music",2019,7.5,False,Crime,29,1.0
"""Makeine: Too Many Losing Heroines!""",tv,Comedy,2019,6.4,False,Comedy,23,1.0
"""Shoshimin: How to Become Ordinary""",tv,"Adventure, Animation, Comedy",2018,5.2,False,Adventure,8,1.0
"""Days with My Stepsister""",tv,"Romance, Sci-Fi",2019,5.8,False,Romance,73,1.0
"""Monster High""",tv,"Crime, Drama, Horror",2018,5.5,False,Crime,29,1.0
"""Is It Wrong to Try to Pick Up Girls in a Dungeon?""",tv,"Crime, Documentary",2017,3.9,False,Crime,29,1.0
"""A Time Called You""",tv,"Comedy, Music",2019,7.0,False,Comedy,23,1.0
"""Shi Xiao""",tv,"Game-Show, Reality-TV",2019,7.2,False,Game-Show,42,1.0
"""ID-0""",tv,"Crime, Drama, Mystery",2018,8.0,False,Crime,29,1.0
"""Banana Fish""",tv,"Drama, Mystery, Thriller",2019,7.4,False,Drama,35,1.0
"""In Between""",tv,Romance,2018,6.0,False,Romance,73,1.0
"""The World's Most Amazing Vacation Rentals""",tv,"Crime, Drama",2019,6.2,False,Crime,29,1.0
"""Deceitful Love""",tv,"Comedy, Drama",2019,7.1,False,Comedy,23,1.0
"""America's Sweethearts: Dallas Cowboys Cheerleaders""",tv,"Drama, Fantasy",2019,6.3,False,Drama,35,1.0
"""Pokémon Horizons: The Series""",tv,"Action, Adventure, Drama",2021,7.5,False,Action,1,1.0
"""Unsolved Mysteries""",tv,"Action, Crime, Mystery",2019,7.5,False,Action,1,1.0
"""If My Wife Becomes an Elementary School Student.""",tv,"Drama, Fantasy, Mystery",2017,8.1,False,Drama,35,1.0
"""TRILLION GAME""",tv,"Comedy, Drama",2018,7.9,False,Comedy,23,1.0
"""Sound! Euphonium""",tv,"Biography, Crime, Documentary",2019,7.7,False,Biography,16,1.0
"""Kinnikuman: Perfect Origin Arc""",tv,"Documentary, Reality-TV",2018,7.7,False,Documentary,34,1.0
"""Yellowstone""",tv,"Action, Adventure, Animation",2019,6.0,False,Action,1,1.0
"""The Rookie""",tv,"Action, Adventure, Animation",2019,6.9,False,Action,1,1.0
"""Castaway Diva""",tv,Comedy,2020,6.7,False,Comedy,23,1.0
"""My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!""",tv,"Action, Adventure, Animation",2019,8.6,False,Action,1,1.0
"""The Aristocrat's Otherworldly Adventure: Serving Gods Who Go Too Far""",tv,"Action, Adventure, Animation",2019,6.3,False,Action,1,1.0
"""Jujutsu Kaisen""",tv,"Comedy, Documentary",2019,7.0,False,Comedy,23,1.0
"""Wrong Side of the Tracks""",tv,Comedy,2019,5.6,False,Comedy,23,1.0
"""TsumaSho: If My Wife Becomes an Elementary School Student.""",tv,"Animation, Comedy, Drama",2019,8.6,False,Animation,12,1.0
"""Jurassic World: Camp Cretaceous""",tv,"Action, Adventure, Animation",2019,8.1,False,Action,1,1.0
"""Inspector Joy""",tv,Drama,2019,5.8,False,Drama,35,1.0
"""Beyblade X""",tv,"Crime, Documentary, History",2019,7.7,False,Crime,29,1.0
"""Dinner Time Live with David Chang""",tv,"Biography, Drama, Music",2019,7.5,False,Biography,16,1.0
"""Becoming Champions""",tv,"Drama, Romance",2003,8.5,False,Drama,35,1.0
"""Sengoku Youko""",tv,Adventure,2015,7.6,False,Adventure,8,1.0
"""Heartstopper""",tv,"Drama, Fantasy, Horror",2020,7.3,False,Drama,35,1.0
"""Fairies Albums""",tv,"Crime, Drama, Thriller",2020,7.6,False,Crime,29,1.0
"""Remarriage & Desires""",tv,"Comedy, Drama, Music",2019,7.6,False,Comedy,23,1.0
"""Iron Reign""",tv,"Comedy, Drama, Fantasy",2019,7.8,False,Comedy,23,1.0
"""Brewing Love""",tv,"Comedy, Documentary",2019,7.3,False,Comedy,23,1.0
"""The Job Lot""",tv,"Crime, Drama, Mystery",2019,7.4,False,Crime,29,1.0
"""nan""",tv,"Game-Show, Reality-TV",2019,6.2,False,Game-Show,42,1.0
"""Fabulous Lives of Bollywood Wives""",tv,"Comedy, Crime, Drama",2019,6.6,False,Comedy,23,1.0
"""The Secret of the River""",tv,Crime,2019,5.6,False,Crime,29,1.0
"""Interview with the Vampire""",tv,Comedy,2017,8.0,False,Comedy,23,1.0
"""nan""",tv,"History, Thriller",2019,6.6,False,History,48,1.0
"""nan""",tv,Documentary,2019,7.6,False,Documentary,34,1.0
"""Dungeon People""",tv,"Action, Crime, Drama",2019,6.4,False,Action,1,1.0
"""The Empress""",tv,"Drama, Horror, Mystery",2020,5.7,False,Drama,35,1.0
"""Comedy Royale""",tv,"Drama, Music",2020,7.1,False,Drama,35,1.0
"""Re: Zero - Starting Life in Another World""",tv,"Reality-TV, Romance",2019,6.4,False,Reality-TV,72,1.0
"""Mission: Yozakura Family""",tv,"Drama, Thriller",2019,8.1,False,Drama,35,1.0
"""Gyeongseong Creature""",tv,"Action, Comedy, Crime",2019,8.1,False,Action,1,1.0
"""Hwarang: The Poet Warrior Youth""",tv,"Action, Drama, Fantasy",2020,6.8,False,Action,1,1.0
"""Chillin' in Another World with Level 2 Super Cheat Powers""",tv,"Action, Drama, Fantasy",2019,7.5,False,Action,1,1.0
"""Riverdale""",tv,Comedy,2019,8.1,False,Comedy,23,1.0
"""Twirlywoos""",tv,"Crime, Drama, Thriller",2019,7.8,False,Crime,29,1.0
"""nan""",tv,"Drama, Romance",2019,7.8,False,Drama,35,1.0
"""Girls Band Cry""",tv,Documentary,2019,7.0,False,Documentary,34,1.0
"""Comedians in Cars Getting Coffee""",tv,"Adventure, Animation, Comedy",2019,8.1,False,Adventure,8,1.0
"""Starting 5""",tv,Action,2015,6.3,False,Action,1,1.0
"""The On1y One""",tv,"Crime, Drama, Romance",2020,7.4,False,Crime,29,1.0
"""Bad Genius""",tv,"Comedy, Family, Musical",2019,6.7,False,Comedy,23,1.0
"""The Secret of Us""",tv,"Drama, Romance",2021,7.7,False,Drama,35,1.0
"""Better Call Saul""",tv,"Drama, History",2020,7.5,False,Drama,35,1.0
"""Okupas""",tv,"Drama, Thriller",2019,6.9,False,Drama,35,1.0
"""Bitten""",tv,"Documentary, Sport",2019,8.5,False,Documentary,34,1.0
"""El Príncipe""",tv,"Comedy, Drama, Family",2019,6.6,False,Comedy,23,1.0
"""Rick and Morty""",tv,"Action, Drama, Romance",2019,7.7,False,Action,1,1.0
"""Derek""",tv,"Drama, Family",2019,6.9,False,Drama,35,1.0
"""Marco Polo""",tv,"Drama, Mystery, Thriller",2019,7.6,False,Drama,35,1.0
"""Gotham""",tv,"Comedy, Drama",2019,7.6,False,Comedy,23,1.0
"""KILL la KILL""",tv,"Documentary, Sport",2019,7.6,False,Documentary,34,1.0
"""The Flash""",tv,"Action, Adventure, Animation",2018,4.5,False,Action,1,1.0
"""Ace of Diamond""",tv,"Comedy, Drama, Fantasy",2020,6.3,False,Comedy,23,1.0
"""No Game, No Life""",tv,"Game-Show, Reality-TV",2019,7.0,False,Game-Show,42,1.0
"""Ping Pong the Animation""",tv,"Drama, Mystery",2019,7.9,False,Drama,35,1.0
"""iZombie""",tv,"Action, Crime, Drama",2019,6.6,False,Action,1,1.0
"""Black Money Love""",tv,"Comedy, Drama, Horror",2019,5.5,False,Comedy,23,1.0
"""Doctor Stranger""",tv,"Crime, Drama",2019,8.5,False,Crime,29,1.0
"""My Love from Another Star""",tv,"Drama, Romance",2019,7.4,False,Drama,35,1.0
"""Married at First Sight""",tv,"Animation, Family",2018,6.5,False,Animation,12,1.0
"""Boss & Me""",tv,"Drama, Romance",2018,7.2,False,Drama,35,1.0
"""How to Get Away with Murder""",tv,"Comedy, Drama, Romance",2019,7.7,False,Comedy,23,1.0
"""Gomorrah""",tv,Documentary,2019,6.5,False,Documentary,34,1.0
"""Yakari""",tv,"Crime, Documentary, Mystery",2019,6.6,False,Crime,29,1.0
"""The Empress Ki""",tv,"Drama, Fantasy, Romance",2018,7.5,False,Drama,35,1.0
"""Bee and PuppyCat""",tv,"Comedy, Drama, Horror",2019,6.3,False,Comedy,23,1.0
"""Steven Universe""",tv,"Action, Drama, Fantasy",2020,7.0,False,Action,1,1.0
"""Fated to Love You""",tv,"Adventure, Reality-TV",2019,6.6,False,Adventure,8,1.0
"""Robocar Poli""",tv,Drama,2019,7.4,False,Drama,35,1.0
"""Akame ga Kill!""",tv,Drama,2020,8.5,False,Drama,35,1.0
"""Aquarius""",tv,"Crime, Drama, Thriller",2019,6.4,False,Crime,29,1.0
"""Z Nation""",tv,Drama,2019,6.8,False,Drama,35,1.0
"""Tokyo Ghoul""",tv,Comedy,2019,6.8,False,Comedy,23,1.0
"""Madam Secretary""",tv,"Drama, Thriller",2019,6.5,False,Drama,35,1.0
"""Monthly Girls' Nozaki-kun""",tv,Comedy,2019,7.3,False,Comedy,23,1.0
"""Terra Formars""",tv,"Drama, Romance",2019,6.6,False,Drama,35,1.0
"""Fate/stay night [Unlimited Blade Works]""",tv,"Crime, Drama, Thriller",2019,7.5,False,Crime,29,1.0
"""Yowamushi Pedal""",tv,"Adventure, Animation, Comedy",2019,6.3,False,Adventure,8,1.0
"""Parasyte: The Maxim""",tv,Reality-TV,2019,6.5,False,Reality-TV,72,1.0
